tokens,cuda_event_dense_ffn_ms,cuda_event_dense_gemm1_gate_up_ms,cuda_event_dense_silu_ms,cuda_event_dense_mul_ms,cuda_event_dense_gemm2_down_ms,order,raw_name,kernel,category,label,time_ms
128,0.05951263904571533,0.030860800743103028,0.005127679705619812,0.005066559910774231,0.02054464101791382,3,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1})",SiLU elementwise,dense_silu,03. dense_silu :: SiLU elementwise,0.002527999999999906
128,0.05951263904571533,0.030860800743103028,0.005127679705619812,0.005066559910774231,0.02054464101791382,4,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",multiply elementwise,dense_mul,04. dense_mul :: multiply elementwise,0.002240000000000009
128,0.05951263904571533,0.030860800743103028,0.005127679705619812,0.005066559910774231,0.02054464101791382,5,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_nn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_nn_align8::Params),dense GEMM2 down,dense_gemm2_down,05. dense_gemm2_down :: dense GEMM2 down,0.015327999999999975
128,0.05951263904571533,0.030860800743103028,0.005127679705619812,0.005066559910774231,0.02054464101791382,6,"void cublasLt::splitKreduce_kernel<32, 16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, false, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, true, false, false, false>(cublasLt::cublasSplitKParams<float>, __nv_bfloat16 const*, __nv_bfloat16 const*, __nv_bfloat16*, __nv_bfloat16*, float const*, float const*, __nv_bfloat16 const*, __nv_bfloat16 const*, __nv_bfloat16*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)","void cublasLt::splitKreduce_kernel<32, 16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, false, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, true, false, false, false>(c",other,"06. other :: void cublasLt::splitKreduce_kernel<32, 16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, false, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, true, false, false, false>(c",0.002975999999999999
256,0.09413151741027832,0.05511839866638184,0.005105599761009216,0.005106559991836548,0.028749120235443116,1,Memset (Device),Memset,memset,01. memset :: Memset,0.00032000000000005
256,0.09413151741027832,0.05511839866638184,0.005105599761009216,0.005106559991836548,0.028749120235443116,2,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8::Params),dense GEMM1 gate/up,dense_gemm1_gate_up,02. dense_gemm1_gate_up :: dense GEMM1 gate/up,0.054303
256,0.09413151741027832,0.05511839866638184,0.005105599761009216,0.005106559991836548,0.028749120235443116,3,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1})",SiLU elementwise,dense_silu,03. dense_silu :: SiLU elementwise,0.0028789999999999055
256,0.09413151741027832,0.05511839866638184,0.005105599761009216,0.005106559991836548,0.028749120235443116,4,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",multiply elementwise,dense_mul,04. dense_mul :: multiply elementwise,0.002687000000000012
256,0.09413151741027832,0.05511839866638184,0.005105599761009216,0.005106559991836548,0.028749120235443116,5,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x64_64x4_nn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x64_64x4_nn_align8::Params),dense GEMM2 down,dense_gemm2_down,05. dense_gemm2_down :: dense GEMM2 down,0.028224000000000048
512,0.15268095970153808,0.09397600173950195,0.005127360224723816,0.0050572800636291505,0.04924960136413574,1,Memset (Device),Memset,memset,01. memset :: Memset,0.00035200000000000384
512,0.15268095970153808,0.09397600173950195,0.005127360224723816,0.0050572800636291505,0.04924960136413574,2,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8::Params),dense GEMM1 gate/up,dense_gemm1_gate_up,02. dense_gemm1_gate_up :: dense GEMM1 gate/up,0.09209599999999997
512,0.15268095970153808,0.09397600173950195,0.005127360224723816,0.0050572800636291505,0.04924960136413574,3,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1})",SiLU elementwise,dense_silu,03. dense_silu :: SiLU elementwise,0.004160000000000025
512,0.15268095970153808,0.09397600173950195,0.005127360224723816,0.0050572800636291505,0.04924960136413574,4,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",multiply elementwise,dense_mul,04. dense_mul :: multiply elementwise,0.0038069999999999597
512,0.15268095970153808,0.09397600173950195,0.005127360224723816,0.0050572800636291505,0.04924960136413574,5,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x5_nn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x5_nn_align8::Params),dense GEMM2 down,dense_gemm2_down,05. dense_gemm2_down :: dense GEMM2 down,0.04854300000000001
1024,0.2827299118041992,0.1788038444519043,0.008216000199317931,0.00620959997177124,0.09192159652709961,1,Memset (Device),Memset,memset,01. memset :: Memset,0.00038400000000001454
1024,0.2827299118041992,0.1788038444519043,0.008216000199317931,0.00620959997177124,0.09192159652709961,2,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nn_align8::Params),dense GEMM1 gate/up,dense_gemm1_gate_up,02. dense_gemm1_gate_up :: dense GEMM1 gate/up,0.1758040000000001
1024,0.2827299118041992,0.1788038444519043,0.008216000199317931,0.00620959997177124,0.09192159652709961,3,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1})",SiLU elementwise,dense_silu,03. dense_silu :: SiLU elementwise,0.006464000000000056
